type_x,name,name_ext,path,folder,label_name,label_name_ext,label_path,polygon_count,type_y,soft_area,hard_area,total_area
image,24033227902,24033227902.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24033227902.jpg,SEAVIEW_ATL,24033227902,24033227902.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24033227902.txt,21,mixed,0.04176353644399994,0.14997357113249996,0.1917371075764999
image,24033230502,24033230502.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24033230502.jpg,SEAVIEW_ATL,24033230502,24033230502.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24033230502.txt,7,mixed,0.006242595422000001,0.2584374547975004,0.2646800502195004
image,24033231502,24033231502.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24033231502.jpg,SEAVIEW_ATL,24033231502,24033231502.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24033231502.txt,6,mixed,0.02533442456749986,0.05224587905050006,0.07758030361799992
image,24033234302,24033234302.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24033234302.jpg,SEAVIEW_ATL,24033234302,24033234302.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24033234302.txt,11,mixed,0.13454152531749997,0.015882188000999983,0.15042371331849996
image,24044080901,24044080901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044080901.jpg,SEAVIEW_ATL,24044080901,24044080901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044080901.txt,4,hard-only,0.0,0.11303525237149997,0.11303525237149997
image,24044092301,24044092301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044092301.jpg,SEAVIEW_ATL,24044092301,24044092301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044092301.txt,21,mixed,0.04446447878850006,0.2651912092759997,0.3096556880644998
image,24044095401,24044095401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044095401.jpg,SEAVIEW_ATL,24044095401,24044095401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044095401.txt,15,mixed,0.0038778683894999666,0.17296339257300014,0.1768412609625001
image,24044095501,24044095501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044095501.jpg,SEAVIEW_ATL,24044095501,24044095501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044095501.txt,21,mixed,0.02120666908850012,0.15695892475950013,0.17816559384800024
image,24044095801,24044095801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044095801.jpg,SEAVIEW_ATL,24044095801,24044095801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044095801.txt,16,mixed,0.0185493948844999,0.046830507281499845,0.06537990216599975
image,24044095901,24044095901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044095901.jpg,SEAVIEW_ATL,24044095901,24044095901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044095901.txt,31,mixed,0.015524336978999987,0.13812484118649992,0.15364917816549992
image,24044096001,24044096001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096001.jpg,SEAVIEW_ATL,24044096001,24044096001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096001.txt,13,mixed,0.025706547244499996,0.02027089557399996,0.045977442818499956
image,24044096101,24044096101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096101.jpg,SEAVIEW_ATL,24044096101,24044096101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096101.txt,7,hard-only,0.0,0.08280867085249989,0.08280867085249989
image,24044096301,24044096301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096301.jpg,SEAVIEW_ATL,24044096301,24044096301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096301.txt,20,mixed,0.028658961321499837,0.13295406319800013,0.16161302451949996
image,24044096601,24044096601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096601.jpg,SEAVIEW_ATL,24044096601,24044096601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096601.txt,22,mixed,0.008648044741499994,0.07429275191100018,0.08294079665250018
image,24044096801,24044096801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096801.jpg,SEAVIEW_ATL,24044096801,24044096801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096801.txt,16,mixed,0.02698566178250008,0.06721929670499989,0.09420495848749996
image,24044096901,24044096901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044096901.jpg,SEAVIEW_ATL,24044096901,24044096901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044096901.txt,17,mixed,0.0037214044010000008,0.04855421541699985,0.05227561981799985
image,24044097001,24044097001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044097001.jpg,SEAVIEW_ATL,24044097001,24044097001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044097001.txt,6,mixed,0.06771446434699999,0.01742231602999998,0.08513678037699997
image,24044097101,24044097101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044097101.jpg,SEAVIEW_ATL,24044097101,24044097101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044097101.txt,13,hard-only,0.0,0.08873084615649977,0.08873084615649977
image,24044097201,24044097201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044097201.jpg,SEAVIEW_ATL,24044097201,24044097201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044097201.txt,19,mixed,0.04044779286450005,0.03498908551450003,0.07543687837900008
image,24044097301,24044097301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044097301.jpg,SEAVIEW_ATL,24044097301,24044097301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044097301.txt,11,mixed,0.02114798914299995,0.03187824822800013,0.05302623737100008
image,24044097501,24044097501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044097501.jpg,SEAVIEW_ATL,24044097501,24044097501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044097501.txt,25,mixed,0.02192141498499999,0.09550566685650036,0.11742708184150036
image,24044098401,24044098401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24044098401.jpg,SEAVIEW_ATL,24044098401,24044098401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24044098401.txt,11,mixed,0.06456437852900007,0.04745233838750012,0.1120167169165002
image,24045035302,24045035302.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24045035302.jpg,SEAVIEW_ATL,24045035302,24045035302.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24045035302.txt,18,mixed,0.11485191979499988,0.02315497496249997,0.13800689475749986
image,24045068102,24045068102.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24045068102.jpg,SEAVIEW_ATL,24045068102,24045068102.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24045068102.txt,9,mixed,0.18657944044549998,0.12365857765399986,0.31023801809949986
image,24047242502,24047242502.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24047242502.jpg,SEAVIEW_ATL,24047242502,24047242502.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24047242502.txt,10,mixed,0.11773131798700001,0.048481707135499985,0.1662130251225
image,24047242701,24047242701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\24047242701.jpg,SEAVIEW_ATL,24047242701,24047242701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\24047242701.txt,13,mixed,0.29346530231699997,0.02153460362400008,0.314999905941
image,25001008201,25001008201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25001008201.jpg,SEAVIEW_ATL,25001008201,25001008201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25001008201.txt,13,mixed,0.28552239010150016,0.2579510058045,0.5434733959060001
image,25001009501,25001009501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25001009501.jpg,SEAVIEW_ATL,25001009501,25001009501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25001009501.txt,21,mixed,0.1973555151875001,0.12395049114600021,0.3213060063335003
image,25001009601,25001009601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25001009601.jpg,SEAVIEW_ATL,25001009601,25001009601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25001009601.txt,10,mixed,0.12702675162250004,0.21003024811350007,0.3370569997360001
image,25007085601,25007085601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25007085601.jpg,SEAVIEW_ATL,25007085601,25007085601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25007085601.txt,0,,0.0,0.0,0.0
image,25007085701,25007085701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25007085701.jpg,SEAVIEW_ATL,25007085701,25007085701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25007085701.txt,0,,0.0,0.0,0.0
image,25007086901,25007086901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25007086901.jpg,SEAVIEW_ATL,25007086901,25007086901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25007086901.txt,3,mixed,0.025701899025999987,0.006713515409499993,0.03241541443549998
image,25007087001,25007087001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25007087001.jpg,SEAVIEW_ATL,25007087001,25007087001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25007087001.txt,2,mixed,0.010097571051000006,0.006625187253499976,0.01672275830449998
image,25009010201,25009010201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010201.jpg,SEAVIEW_ATL,25009010201,25009010201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010201.txt,18,mixed,0.022965969172999985,0.06491323282049989,0.08787920199349988
image,25009010301,25009010301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010301.jpg,SEAVIEW_ATL,25009010301,25009010301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010301.txt,22,mixed,0.015278961718499991,0.07931843652500017,0.09459739824350016
image,25009010501,25009010501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010501.jpg,SEAVIEW_ATL,25009010501,25009010501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010501.txt,28,mixed,0.024861035762499956,0.031996058766499996,0.05685709452899995
image,25009010601,25009010601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010601.jpg,SEAVIEW_ATL,25009010601,25009010601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010601.txt,23,mixed,0.00974985606999984,0.04570045672300005,0.05545031279299989
image,25009010801,25009010801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010801.jpg,SEAVIEW_ATL,25009010801,25009010801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010801.txt,24,mixed,0.025565201202499978,0.03454865508400007,0.060113856286500046
image,25009010901,25009010901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009010901.jpg,SEAVIEW_ATL,25009010901,25009010901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009010901.txt,13,hard-only,0.0,0.023222437661499982,0.023222437661499982
image,25009011001,25009011001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011001.jpg,SEAVIEW_ATL,25009011001,25009011001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011001.txt,50,mixed,0.09903120934499997,0.1424571328800005,0.24148834222500049
image,25009011201,25009011201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011201.jpg,SEAVIEW_ATL,25009011201,25009011201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011201.txt,36,mixed,0.04082064499250001,0.07943032987050021,0.12025097486300021
image,25009011401,25009011401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011401.jpg,SEAVIEW_ATL,25009011401,25009011401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011401.txt,27,mixed,0.03331121729299982,0.09108053297750048,0.1243917502705003
image,25009011501,25009011501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011501.jpg,SEAVIEW_ATL,25009011501,25009011501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011501.txt,73,mixed,0.004006571159499987,0.23086091352800042,0.2348674846875004
image,25009011601,25009011601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011601.jpg,SEAVIEW_ATL,25009011601,25009011601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011601.txt,32,mixed,0.001424775841000001,0.09193397877600033,0.09335875461700033
image,25009011701,25009011701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011701.jpg,SEAVIEW_ATL,25009011701,25009011701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011701.txt,32,mixed,0.02010497644299994,0.07952893656249993,0.09963391300549987
image,25009011801,25009011801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011801.jpg,SEAVIEW_ATL,25009011801,25009011801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011801.txt,55,mixed,0.007884729893999989,0.16271047750149975,0.17059520739549974
image,25009011901,25009011901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009011901.jpg,SEAVIEW_ATL,25009011901,25009011901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009011901.txt,48,mixed,0.1178152203044996,0.14195156066450038,0.25976678096899997
image,25009012001,25009012001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009012001.jpg,SEAVIEW_ATL,25009012001,25009012001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009012001.txt,38,mixed,0.008318347376999994,0.08452702563399989,0.09284537301099988
image,25009012101,25009012101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009012101.jpg,SEAVIEW_ATL,25009012101,25009012101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009012101.txt,24,mixed,0.0269265376519999,0.06571656959149993,0.09264310724349983
image,25009012201,25009012201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009012201.jpg,SEAVIEW_ATL,25009012201,25009012201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009012201.txt,22,mixed,0.02899704666400002,0.06439929639450005,0.09339634305850007
image,25009012301,25009012301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009012301.jpg,SEAVIEW_ATL,25009012301,25009012301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009012301.txt,26,mixed,0.04879031708850001,0.20424402142550005,0.25303433851400003
image,25009012401,25009012401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009012401.jpg,SEAVIEW_ATL,25009012401,25009012401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009012401.txt,24,mixed,0.08895703961650002,0.0960603226449999,0.18501736226149992
image,25009056001,25009056001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25009056001.jpg,SEAVIEW_ATL,25009056001,25009056001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25009056001.txt,3,mixed,0.00794068477700002,0.02869349235399992,0.03663417713099994
image,25012093802,25012093802.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25012093802.jpg,SEAVIEW_ATL,25012093802,25012093802.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25012093802.txt,31,hard-only,0.0,0.15346441992999993,0.15346441992999993
image,25015006501,25015006501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25015006501.jpg,SEAVIEW_ATL,25015006501,25015006501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25015006501.txt,15,mixed,0.08566511321250013,0.04251082801549996,0.12817594122800008
image,25015032701,25015032701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25015032701.jpg,SEAVIEW_ATL,25015032701,25015032701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25015032701.txt,13,mixed,0.034575008605000006,0.009288538684000057,0.04386354728900006
image,25016061201,25016061201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25016061201.jpg,SEAVIEW_ATL,25016061201,25016061201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25016061201.txt,12,mixed,0.17276641447500019,0.004587666529000001,0.17735408100400019
image,25016075501,25016075501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\images\25016075501.jpg,SEAVIEW_ATL,25016075501,25016075501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_ATL\labels\25016075501.txt,29,mixed,0.19773127439550003,0.01570137622349975,0.2134326506189998
